Title,Description,URL,Access note,Subjects,Resource type,Access model,Provider
AIDA scenario 1 practice topic source data,Research dataset covering AIDA scenario 1 practice topic source data. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99168746193408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
AIDA scenario 2 practice topic annotation,"Language, text, or annotated corpus data related to AIDA scenario 2 practice topic annotation. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99173664073408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
AIDA Ukrainian broadcast and telephone speech audio and transcripts,"Language, text, or annotated corpus data related to AIDA Ukrainian broadcast and telephone speech audio and transcripts. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99165721563408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
AISHELL-1,"Language, text, or annotated corpus data related to AISHELL-1. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171663643408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
ALISE statistical report 2015,"Language, text, or annotated corpus data related to ALISE statistical report 2015. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99130269203408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
All India digital base map,"Geospatial data related to All India digital base map, including geographic, mapping, or location-based information for spatial analysis.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99105267173408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,GIS & Spatial Data; Social Sciences,Geospatial Data,Hosted by Yale Library,Yale Library
America's Congress : [dataset],Research dataset covering America's Congress : [dataset]. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99105822693408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Government & Public Policy,Dataset,Hosted by Yale Library,Yale Library
Amostra de uso público do censo demográfico de 1980,Research dataset covering Amostra de uso público do censo demográfico de 1980. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=997563373408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
An English dictionary of the Tamil verb [dataset],"Language, text, or annotated corpus data related to An English dictionary of the Tamil verb [dataset]. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99127511293408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Ancient Chinese corpus,"Language, text, or annotated corpus data related to Ancient Chinese corpus. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99135058453408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Arabic speech recognition pronunciation dictionary,"Language, text, or annotated corpus data related to Arabic speech recognition pronunciation dictionary. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132011933408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Arabic treebank - weblog,"Language, text, or annotated corpus data related to Arabic treebank - weblog. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99131969963408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
ARL Arabic dependency treebank,"Language, text, or annotated corpus data related to ARL Arabic dependency treebank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132010923408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
ATIS : seven languages,"Language, text, or annotated corpus data related to ATIS : seven languages. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99157206293408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
AttImam,Research dataset covering AttImam. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163036443408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Automatic content extraction for Portuguese,Research dataset covering Automatic content extraction for Portuguese. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171916093408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Avatar education Portuguese,Research dataset covering Avatar education Portuguese. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155747063408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
Bamanankan lexicon,"Language, text, or annotated corpus data related to Bamanankan lexicon. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132011833408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"BLLIP North American news text, complete","Research dataset covering BLLIP North American news text, complete. Supports data-driven analysis and scholarship.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99135095303408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,News & Media,Dataset,Hosted by Yale Library,Yale Library
BOLT Arabic discussion forum parallel training data,"Language, text, or annotated corpus data related to BOLT Arabic discussion forum parallel training data. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155796773408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Arabic discussion forums,"Language, text, or annotated corpus data related to BOLT Arabic discussion forums. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155789933408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"BOLT Chinese conference : discussion forum, SMS/Chat, and conversational telephone speech","Language, text, or annotated corpus data related to BOLT Chinese conference : discussion forum, SMS/Chat, and conversational telephone speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99157692023408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Chinese Discussion Forum : parallel training data,"Language, text, or annotated corpus data related to BOLT Chinese Discussion Forum : parallel training data. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132012443408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Chinese discussion forums,"Language, text, or annotated corpus data related to BOLT Chinese discussion forums. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132012633408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Chinese SMS/Chat,"Language, text, or annotated corpus data related to BOLT Chinese SMS/Chat. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155792203408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Chinese-English word alignment and tagging : conversational telephone speech training,"Language, text, or annotated corpus data related to BOLT Chinese-English word alignment and tagging : conversational telephone speech training. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155635383408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Chinese-English word alignment and tagging : SMS/Chat training,"Language, text, or annotated corpus data related to BOLT Chinese-English word alignment and tagging : SMS/Chat training. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155827963408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Chinese-English word alignment and tagging discussion forum training,"Language, text, or annotated corpus data related to BOLT Chinese-English word alignment and tagging discussion forum training. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132010983408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"BOLT Egyptian Arabic conference : discussion forum, SMS/Chat, and conversational telephone speech","Language, text, or annotated corpus data related to BOLT Egyptian Arabic conference : discussion forum, SMS/Chat, and conversational telephone speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99159894133408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"BOLT Egyptian Arabic PropBank and Sense : discussion forum, SMS/Chat, and conversational telephone speech","Language, text, or annotated corpus data related to BOLT Egyptian Arabic PropBank and Sense : discussion forum, SMS/Chat, and conversational telephone speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163034563408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic SMS/chat and transliteration,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic SMS/chat and transliteration. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132075793408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic SMS/Chat parallel training data,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic SMS/Chat parallel training data. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99159894323408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic treebank - SMS/Chat,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic treebank - SMS/Chat. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163033093408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic treebank : conversational telephone speech,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic treebank : conversational telephone speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171642143408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic treebank : discussion forum,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic treebank : discussion forum. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155796133408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic-English word alignment : conversational telephone speech training,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic-English word alignment : conversational telephone speech training. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155593573408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian Arabic-English word alignment : SMS/Chat training,"Language, text, or annotated corpus data related to BOLT Egyptian Arabic-English word alignment : SMS/Chat training. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155834933408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT Egyptian-English word alignment : discussion forum training,"Language, text, or annotated corpus data related to BOLT Egyptian-English word alignment : discussion forum training. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155805133408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"BOLT English Conference : discussion forum, SMS/chat, and conversational telephone speech","Language, text, or annotated corpus data related to BOLT English Conference : discussion forum, SMS/chat, and conversational telephone speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99156806023408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English discussion forums,"Language, text, or annotated corpus data related to BOLT English discussion forums. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99135059303408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
"BOLT English PropBank and Sense : discussion forum, SMS/chat, and conversational telephone speech","Language, text, or annotated corpus data related to BOLT English PropBank and Sense : discussion forum, SMS/chat, and conversational telephone speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155869683408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English SMS/Chat,"Language, text, or annotated corpus data related to BOLT English SMS/Chat. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155794853408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English translation treebank : Chinese discussion forum,"Language, text, or annotated corpus data related to BOLT English translation treebank : Chinese discussion forum. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155598123408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English translation treebank : Chinese SMS/Chat,"Language, text, or annotated corpus data related to BOLT English translation treebank : Chinese SMS/Chat. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99163035083408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English translation treebank : Egyptian Arabic SMS/Chat,"Language, text, or annotated corpus data related to BOLT English translation treebank : Egyptian Arabic SMS/Chat. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99164936593408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English Treebank : discussion forum,"Language, text, or annotated corpus data related to BOLT English Treebank : discussion forum. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155833173408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT English Treebank : SMS/Chat,"Language, text, or annotated corpus data related to BOLT English Treebank : SMS/Chat. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99157193513408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
BOLT information retrieval comprehensive training and evaluation,"Language, text, or annotated corpus data related to BOLT information retrieval comprehensive training and evaluation. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155716483408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
Call My Net 1,Research dataset covering Call My Net 1. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99171916013408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CALLFRIEND American English-Non-Southern dialect,"Language, text, or annotated corpus data related to CALLFRIEND American English-Non-Southern dialect. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155780213408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND American English-Southern dialect,"Language, text, or annotated corpus data related to CALLFRIEND American English-Southern dialect. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155870343408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND Canadian French speech corpus,"Language, text, or annotated corpus data related to CALLFRIEND Canadian French speech corpus. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155779853408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND Egyptian Arabic,"Language, text, or annotated corpus data related to CALLFRIEND Egyptian Arabic. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155751233408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND Mandarin Chinese-Mainland dialect,"Language, text, or annotated corpus data related to CALLFRIEND Mandarin Chinese-Mainland dialect. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155739523408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND Mandarin Chinese-Taiwan dialect,"Language, text, or annotated corpus data related to CALLFRIEND Mandarin Chinese-Taiwan dialect. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155674333408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND Russian speech,"Language, text, or annotated corpus data related to CALLFRIEND Russian speech. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99168747743408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLFRIEND Russian text,"Language, text, or annotated corpus data related to CALLFRIEND Russian text. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99168295713408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CALLHOME Japanese,"Language, text, or annotated corpus data related to CALLHOME Japanese. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=991011276834308651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation,Linguistic Data,Hosted by Yale Library,Yale Library
CAMIO transctiption languages,Research dataset covering CAMIO transctiption languages. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99165715703408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CCGbank,"Language, text, or annotated corpus data related to CCGbank. Useful for corpus analysis, language study, and computational methods.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132079033408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Humanities & History; Technology & Innovation; Business & Economics,Linguistic Data,Hosted by Yale Library,Yale Library
CEA Registry,"Geospatial data related to CEA Registry, including geographic, mapping, or location-based information for spatial analysis.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99122962643408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,GIS & Spatial Data; Social Sciences,Geospatial Data,Hosted by Yale Library,Yale Library
CELEX2,Research dataset covering CELEX2. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99127505283408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
"Census of retail trade, 1972. Public use summary tape","Research dataset covering Census of retail trade, 1972. Public use summary tape. Supports data-driven analysis and scholarship.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99106123783408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Business & Economics,Dataset,Hosted by Yale Library,Yale Library
"Census of wholesale trade, 1972","Research dataset covering Census of wholesale trade, 1972. Supports data-driven analysis and scholarship.",https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99110164363408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Business & Economics,Dataset,Hosted by Yale Library,Yale Library
CHiME2 grid,Research dataset covering CHiME2 grid. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99132078403408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
CHiME2 WSJ0,Research dataset covering CHiME2 WSJ0. Supports data-driven analysis and scholarship.,https://articles.library.yale.edu/openurl/01YALE_INST/01YALE_INST:01YALE_INST?rft.mms_id=99155717353408651&u.ignore_date_coverage=true,Hosted by Yale Library. Quicksearch and full-text links are included where available.,Social Sciences,Dataset,Hosted by Yale Library,Yale Library
